Date;RR;DD;FF;FFX;PP;PP0;RAD;RH;TF;TT;TT5;TD;TX;TN;SO
201308101400;0;340;5;10;973.3;1016;684;33;14.2;25;27.5;7.8;25.6;24.7;60
201308101500;0;320;5;10;973.1;1015.9;561;32;13.7;24.8;23.1;7.1;25.5;24.6;60
201308101600;0;320;4;11;973.2;1016;407;36;14.4;24.4;22.3;8.4;24.8;24.3;60
201308101700;0;310;5;9;973.3;1016.2;220;38;14.1;23.7;21.3;8.4;24.4;23.7;55.2
201308101800;0;340;3;6;973.6;1016.7;79;40;13.6;22.7;19.2;8.2;23.7;22.7;51.4
201308101900;0;10;1;5;974.2;1017.5;3;44;13.2;21.2;15.9;8.4;22.6;21.2;0
201308102000;0;300;1;2;974.5;1018.1;0;54;13.4;19.4;14.1;9.8;21.2;19.4;0
201308102100;0;20;1;2;974.8;1018.7;0;62;13.1;17.7;13.4;10.3;19.4;17.7;0
201308102200;0;30;1;2;975.1;1019.1;0;68;12.9;16.6;12.5;10.6;17.7;16.5;0
201308102300;0;30;2;3;975.4;1019.6;0;72;12.6;15.7;11.9;10.8;16.6;15.7;0
201308110000;0;10;1;2;975.2;1019.4;0;71;12.2;15.4;11.6;10.2;15.8;15.4;0
201308110100;0;30;1;2;975.1;1019.5;0;78;11.8;14.2;11;10.4;15.4;14.2;0
201308110200;0;330;1;2;974.6;1019;0;79;11.7;13.9;10.5;10.3;14.3;13.6;0
201308110300;0;330;1;4;974.3;1018.7;0;74;11.4;14.3;10.7;9.7;14.6;14;0
201308110400;0;330;1;3;974.4;1018.8;1;77;11.4;14;10.6;9.9;14.5;14;0
201308110500;0;340;2;3;974.8;1019.2;62;74;11.6;14.5;11.6;9.8;14.5;13.9;53.5
201308110600;0;340;2;4;974.8;1019;218;70;12.3;15.8;13.4;10.2;15.8;14.5;60
201308110700;0;310;1;3;974.5;1018.2;397;60;13.9;18.9;15.7;10.9;19;15.8;60
201308110800;0;300;1;4;974.4;1017.3;564;40;14.7;23.8;23.7;9.2;23.8;18.9;60
201308110900;0;270;2;4;974.3;1016.9;699;40;16.8;26.1;32;11.2;26.1;23.9;60
201308111000;0;30;1;6;974;1016.5;808;36;16.1;26.3;41.4;10;26.6;25.2;60
201308111100;0;120;2;6;973.4;1015.9;834;34;16;26.7;39.6;9.6;27.3;26.2;55.9
201308111200;0;50;2;5;973;1015.5;488;37;16.2;26.3;30.8;10.2;27.8;26.2;23.7
201308111300;0;130;1;4;972.4;1014.9;375;36;16;26.2;27.8;9.8;26.8;26;12.1
201308111400;0;80;3;6;972.3;1014.7;527;37;17.1;27;28.9;11.2;28;26.2;39.5
201308111500;0;110;2;5;972.1;1014.6;230;35;16;26.4;27.6;9.8;27.1;26.4;7.2
201308111600;0;120;2;7;971.9;1014.4;254;38;16.4;26.1;25.2;10.5;26.8;26.1;21.3
201308111700;0;60;2;4;971.9;1014.5;66;44;17;25.3;23.5;12;26.2;25.3;0
201308111800;0;30;2;3;972.3;1015;26;50;17.1;24.1;21.3;12.9;25.2;24.1;0
201308111900;0;60;2;4;973.1;1016.1;1;53;16.6;22.9;19.2;12.9;24.1;22.9;0
201308112000;0;40;2;4;973.6;1016.6;0;54;16.5;22.6;19.8;12.9;22.9;22.6;0
201308112100;0;30;1;4;974;1017.1;0;56;16.3;22.2;19.4;12.8;22.6;22.2;0
201308112200;0;60;1;3;974.1;1017.3;0;56;16.1;21.9;19.2;12.7;22.2;21.9;0
201308112300;0;60;1;2;974.3;1017.6;0;61;16.4;21.2;18.5;13.5;21.9;21.1;0
201308120000;0;40;1;2;974.4;1017.8;0;65;16.1;20.4;17.9;13.6;21.2;20.4;0
201308120100;0;360;0;1;974.3;1017.7;0;63;15.9;20.5;17.9;13.1;20.5;20.2;0
201308120200;0;340;1;2;974.5;1017.9;0;65;15.9;20.1;17.7;13.4;20.5;20.1;0
201308120300;0;20;1;3;974.5;1017.9;0;66;15.9;20;17.6;13.4;20.1;19.9;0
201308120400;0;40;1;2;974.6;1018.1;0;71;16;19.4;17.7;13.9;19.9;19.4;0
201308120500;0;330;1;3;974.9;1018.5;9;70;15.8;19.4;18;13.7;19.4;19.2;0
201308120600;0;40;1;2;975.3;1018.7;55;69;16.6;20.3;20.6;14.3;20.3;19.4;0
201308120700;0;160;1;3;975.3;1018.5;220;57;16.2;21.7;24.6;12.9;21.7;20.3;10.3
201308120800;0;190;1;5;975.3;1018.4;344;53;16.2;22.5;27;12.5;22.6;21.6;15.2
201308120900;0;110;2;4;975.1;1017.9;421;53;17.9;24.3;30;14;24.3;22.2;37.4
201308121000;0;130;1;6;974.3;1016.9;791;44;17.6;26;40.1;12.6;26.2;23.8;60
201308121100;0;110;2;7;973.6;1016.1;836;40;17.3;26.4;41.3;11.9;26.9;25.3;60
201308121200;0;140;3;9;973;1015.4;662;37;16.8;26.7;30.6;10.8;27.6;26.1;46.3
201308121300;0;120;3;6;972.2;1014.3;855;34;18;28.9;39.7;11.4;28.9;26.9;60
201308121400;0;150;3;8;971.4;1013.5;676;32;17;28.4;30.3;10.2;29.1;28.1;59
201308121500;0;150;3;8;970.9;1013;572;34;17.4;28.4;25.1;10.8;28.7;28.2;60
201308121600;0;110;4;8;970.5;1012.7;399;36;17.4;27.7;24.2;11.2;28.5;27.7;60
201308121700;0;120;3;7;970.3;1012.5;220;38;17.4;27.1;23.3;11.6;27.7;27.1;60
201308121800;0;90;2;6;970.2;1012.6;66;42;16.9;25.7;21.1;11.6;27.1;25.6;46.8
201308121900;0;60;2;4;970.4;1013.1;1;49;16.6;23.6;18.1;12.4;25.7;23.6;0
201308122000;0;70;2;3;970.7;1013.7;0;57;16.2;21.8;16.8;12.9;23.5;21.7;0
201308122100;0;30;1;3;971.1;1014.3;0;63;16;20.6;16.3;13.2;21.8;20.6;0
201308122200;0;40;1;4;971.1;1014.4;0;64;15.7;20.1;17;13;20.5;20;0
201308122300;0;20;1;3;971.1;1014.5;0;64;15.2;19.5;15.7;12.6;20.3;19.5;0
201308130000;0;360;1;2;970.7;1014.1;0;64;14.8;19.2;14.5;12.1;19.5;19;0
201308130100;0;300;1;2;970.7;1014.1;0;66;14.9;19;14.8;12.4;19.2;18.9;0
201308130200;0;310;3;4;971.1;1014.6;0;66;14.6;18.7;15.5;12.2;19;18.5;0
201308130300;0;10;2;4;971.1;1014.7;0;69;14.7;18.3;16;12.6;18.7;18.3;0
201308130400;0.8;40;2;4;971.1;1014.7;0;81;15.5;17.6;16;14.3;18.4;17.6;0
201308130500;0.6;330;0;4;971.3;1015;22;88;15.9;17.1;16.6;15.1;17.5;16.7;0.5
201308130600;0;350;1;2;971.8;1015.4;84;86;16.7;18.2;18.5;15.8;18.3;17.1;0.7
201308130700;0;30;1;3;971.9;1015.3;130;82;17.2;19.3;19.3;16;19.3;18.3;7.1
201308130800;0;60;0;2;972.1;1015;424;58;17.4;22.8;23.6;14.1;22.8;19.3;30.1
201308130900;0;190;1;4;972;1014.5;650;48;18;25.3;28.6;13.6;25.5;23.1;54.1
201308131000;0;140;2;5;971.8;1014.2;663;47;18.2;26;33.7;13.6;26.4;24.8;53.3
201308131100;0;160;2;5;971.3;1013.6;821;37;17.2;27.1;38.9;11.3;27.5;25.9;49.7
201308131200;0;50;3;5;971.1;1013.5;313;41;17.4;26.5;29.4;12;27.7;26.5;2.1
201308131300;0;330;6;15;971.8;1014.7;107;57;17.2;22.7;21.9;13.9;26.5;22.7;0
201308131400;6.5;340;2;14;972.4;1016;76;89;17;18.2;18.7;16.3;22.4;17.9;0
201308131500;2.8;310;4;10;973.3;1017.1;14;89;16.1;17.2;16.5;15.4;18.2;17.1;0
201308131600;2.9;320;1;7;974;1017.7;46;89;16.5;17.6;17.8;15.8;17.6;17.2;0
201308131700;0.3;300;1;3;973.7;1017.4;34;91;16.8;17.7;17.4;16.2;17.9;17.6;0
201308131800;0;310;2;4;974;1017.7;5;91;16.8;17.8;17.1;16.2;17.9;17.6;0
201308131900;0;120;1;2;974.7;1018.4;0;93;17.2;17.9;17.2;16.8;17.9;17.7;0
201308132000;0.3;10;1;3;975.3;1019.1;0;92;16.7;17.5;16.9;16.2;17.9;17.5;0
201308132100;1;320;1;4;975.4;1019.3;0;93;16.1;16.9;16.3;15.7;17.5;16.9;0
201308132200;0.5;320;3;4;975.7;1019.7;0;94;16;16.6;16.2;15.7;16.9;16.6;0
201308132300;0.4;340;1;4;975.7;1019.8;0;93;15.4;16.1;15.6;14.9;16.6;16;0
201308140000;0.2;350;1;2;975.5;1019.6;0;94;15.4;16.1;15.5;15;16.2;16;0
201308140100;1.2;330;1;3;975.7;1019.8;0;94;15.5;16.1;15.6;15.1;16.3;16;0
201308140200;0.8;310;1;2;976.3;1020.4;0;95;15.6;16.2;15.7;15.3;16.3;16.1;0
201308140300;0.3;320;2;3;976.2;1020.3;0;94;15.3;15.9;15.4;14.9;16.2;15.9;0
201308140400;0.6;300;1;3;976.3;1020.5;0;94;15;15.6;15.2;14.7;15.9;15.6;0
201308140500;1.6;360;1;2;976.9;1021.1;5;95;14.9;15.5;15.4;14.6;15.6;15.5;0
201308140600;1.8;310;1;2;977.3;1021.5;20;94;14.9;15.5;15.8;14.6;15.6;15.5;0
201308140700;0.1;320;1;2;977.3;1021.4;100;94;15.9;16.5;17.7;15.5;16.5;15.6;0
201308140800;0;10;1;2;977.4;1021.4;169;89;15.7;16.9;18.4;15;17;16.3;3.8
201308140900;0;70;1;2;977.9;1021.9;188;82;15.3;17.2;18.9;14.1;17.4;17;0
201308141000;0;190;1;3;977.9;1021.8;146;73;14.7;17.8;20.4;12.8;17.8;17.2;0
201308141100;0;260;1;4;977.7;1021.5;279;73;15.3;18.4;21.5;13.5;18.4;17.9;0
201308141200;0.1;220;1;3;977.8;1021.7;268;68;14.4;18.2;21.4;12.1;18.4;17.9;3
201308141300;0;210;1;4;977.6;1021.4;312;61;13.9;18.7;22;11.1;18.9;18.2;0.5
201308141400;0;200;3;5;977.6;1021.5;130;67;14.1;18;18.6;11.8;18.9;18;0
201308141500;0;170;2;4;977.6;1021.6;80;71;14;17.4;17.4;12;18;17.4;0
201308141600;0;180;1;3;977.7;1021.7;107;70;14.1;17.6;18.9;12;17.7;17.4;0
201308141700;0;150;1;2;977.7;1021.7;54;69;14;17.6;17.7;11.9;17.7;17.5;0
201308141800;0;210;1;3;978.1;1022.1;24;75;14.6;17.3;16.3;12.9;17.6;17.3;0
201308141900;0;320;1;2;978.6;1022.7;0;74;13.9;16.8;15.2;12.2;17.3;16.8;0
201308142000;0;360;1;2;978.8;1023;0;82;14.3;16.2;14.9;13.1;16.8;16.2;0
201308142100;0;310;1;2;979;1023.3;0;85;14.3;15.9;14.5;13.3;16.2;15.9;0
201308142200;0;330;1;3;979.1;1023.5;0;87;13.7;15;12.7;12.9;15.9;15;0
201308142300;0;350;1;2;979.1;1023.7;0;90;13.1;14.2;11.5;12.5;15;14.2;0
201308150000;0;0;1;3;978.9;1023.5;0;90;12.7;13.7;11.4;12.1;14.2;13.7;0
201308150100;0;0;1;4;978.8;1023.5;0;89;12.3;13.4;11;11.7;13.7;13.4;0
201308150200;0;360;1;2;979;1023.8;0;91;12.1;13;10.9;11.5;13.4;13;0
201308150300;0;10;1;3;979.2;1024;0;90;11.9;12.9;11.2;11.3;13;12.8;0
201308150400;0;340;1;3;979.5;1024.4;0;93;11.6;12.3;9.6;11.2;12.9;12.2;0
201308150500;0;340;2;4;979.8;1024.6;48;91;12.1;13;10.7;11.5;13;12.1;39.4
201308150600;0;320;2;4;980.2;1024.8;197;84;12.9;14.5;12.6;11.9;14.5;13;60
201308150700;0;330;1;4;980.3;1024.6;368;73;13.2;16.2;14;11.4;16.2;14.5;60
201308150800;0;130;1;3;980.4;1024.2;546;43;11.6;19.8;18.4;6.7;19.9;16.2;60
201308150900;0;80;2;5;980.5;1024.1;692;38;12;21.3;26.4;6.4;21.7;19.7;60
201308151000;0;120;1;5;980.1;1023.6;795;40;13;22;35.4;7.6;22.2;20.6;60
201308151100;0;220;1;5;979.6;1023;858;36;12.4;22.2;37.4;6.5;22.5;21.3;60
201308151200;0;140;2;7;979;1022.3;867;40;13.6;22.7;30.9;8.2;22.9;21.7;60
201308151300;0;100;1;6;978.7;1022;841;37;13.3;23;34.6;7.5;23.6;22.3;60
201308151400;0;160;0;5;978.2;1021.3;626;37;13.8;23.7;25.6;7.9;24.1;22.7;56
201308151500;0;80;2;5;977.8;1020.9;592;37;13.9;23.6;23.2;8;24.1;23;59.1
201308151600;0;80;3;6;977.6;1020.8;398;39;13.7;22.8;20.4;8.2;23.7;22.7;57.8
201308151700;0;100;2;5;977.5;1020.9;219;41;13.3;22;18.3;8.1;22.7;22;60
201308151800;0;80;2;4;977.8;1021.3;58;48;13.7;20.8;16.3;9.5;22.1;20.8;39.6
201308151900;0;40;1;3;978.6;1022.6;1;66;13.6;17.7;13.5;11.2;20.7;17.7;0
201308152000;0;40;1;2;979.1;1023.4;0;71;12.9;16.2;12.5;10.9;17.6;16.2;0
201308152100;0;30;1;4;979.3;1023.6;0;69;12.3;15.9;12;10.1;16.3;15.9;0
201308152200;0;350;1;3;979.5;1023.9;0;70;12;15.4;11.1;9.9;16.1;15.4;0
201308152300;0;10;1;2;979.5;1024.1;0;73;11.3;14.3;10.5;9.5;15.4;14.3;0
201308160000;0;10;1;3;979.1;1023.8;0;75;10.9;13.7;10;9.3;14.3;13.7;0
201308160100;0;350;1;3;978.9;1023.7;0;77;10.7;13.1;9.6;9.2;13.7;13.1;0
201308160200;0;340;2;4;978.7;1023.5;0;78;10.5;12.8;9.4;9.1;13.2;12.5;0
201308160300;0;350;2;3;978.8;1023.7;0;78;9.9;12.2;9;8.6;12.8;12.2;0
201308160400;0;350;1;3;978.8;1023.8;0;80;9.6;11.7;8.6;8.3;12.2;11.6;0
201308160500;0;330;2;4;978.9;1023.8;49;77;10;12.5;10;8.5;12.5;11.7;32.5
201308160600;0;330;2;4;978.9;1023.6;152;75;10.9;13.6;12.7;9.3;13.7;12.5;35.9
201308160700;0;330;1;4;978.9;1023.3;380;66;11.8;15.8;13.4;9.4;15.8;13.7;60
201308160800;0;140;1;3;978.7;1022.4;550;44;12.3;20.3;18.7;7.5;20.6;15.8;60
201308160900;0;120;2;4;978.6;1022;693;41;13.6;22.2;27.7;8.4;22.3;20.4;60
201308161000;0;150;2;5;978;1021.3;795;39;13.2;22.4;35.6;7.7;22.7;21.7;60
201308161100;0;130;2;6;977.5;1020.6;853;37;13.9;23.6;39.2;8.1;23.7;22.1;60
201308161200;0;120;2;7;976.8;1019.8;853;34;13.8;24.5;32.2;7.4;24.6;23.1;60
201308161300;0;150;3;8;976.4;1019.3;800;35;14.3;24.6;34.2;8.2;25.2;24.1;60
201308161400;0;150;2;6;975.8;1018.6;701;33;14.4;25.1;25.2;7.9;25.3;24.6;60
201308161500;0;110;2;5;975.6;1018.5;562;35;14.5;24.7;21.2;8.3;25.4;24.6;60
201308161600;0;130;2;5;975.3;1018.2;393;36;14;24.1;20.1;8;24.8;24.1;60
201308161700;0;140;1;5;975.1;1018.1;210;38;14.4;23.7;19.3;8.8;24.3;23.7;60
201308161800;0;110;1;4;975.5;1018.7;53;43;14.2;22.5;17.5;9.2;23.8;22.5;37.8
201308161900;0;40;1;3;976.2;1019.9;0;62;14.5;19.2;14.4;11.7;22.4;19.2;0
201308162000;0;30;2;3;976.4;1020.4;0;69;13.6;17.2;13.3;11.5;19.2;17.2;0
201308162100;0;30;2;3;976.4;1020.6;0;72;13;16.2;12.3;11.1;17.2;16.2;0
201308162200;0;30;2;3;976.4;1020.7;0;73;12.5;15.6;11.7;10.7;16.2;15.5;0
201308162300;0;10;1;3;976.2;1020.5;0;75;12.3;15;11.2;10.7;15.6;15;0
201308170000;0;350;2;3;975.9;1020.2;0;73;12;15;10.9;10.2;15.1;14.7;0
201308170100;0;340;2;4;975.4;1019.8;0;75;11.8;14.6;10.7;10.1;15;14.3;0
201308170200;0;350;1;2;975.2;1019.8;0;83;11.2;13;10;10.2;14.4;13;0
201308170300;0;30;1;2;975.2;1019.8;0;82;10.9;12.8;9.5;9.8;13;12.6;0
201308170400;0;340;2;3;975.3;1019.9;0;82;11;12.9;9.5;9.8;12.9;12.5;0
201308170500;0;360;1;4;975.3;1019.9;49;81;11;13;10.4;9.8;13.1;12.8;45.9
201308170600;0;330;2;3;975.4;1019.7;201;72;12.2;15.3;12.1;10.3;15.3;13;60
201308170700;0;310;2;3;975.4;1019.3;376;62;13.2;17.8;14.2;10.4;17.8;15.3;60
201308170800;0;140;1;2;975.3;1018.5;541;45;14.5;22.3;19.8;9.8;22.4;17.8;60
201308170900;0;150;2;4;975.1;1018;684;41;15.5;24.2;28.7;10.3;24.3;22.2;60
201308171000;0;140;2;5;974.8;1017.6;786;41;15.8;24.6;38.2;10.5;25.1;23.7;60
201308171100;0;120;2;7;974.5;1017.1;840;39;16.6;26;41;11;26.2;24.4;60
201308171200;0;150;1;6;974;1016.5;842;37;16.7;26.8;33.8;10.7;27;25.5;60
201308171300;0;150;2;6;973.3;1015.6;786;35;17.2;27.7;36.9;10.9;27.8;26.7;60
201308171400;0;150;2;5;972.9;1015.1;683;38;18.1;27.8;27.5;12.3;28.6;27.6;60
201308171500;0;100;2;5;972.6;1014.8;545;37;17.7;27.8;24;11.6;28.5;27.6;60
201308171600;0;140;3;6;972.6;1014.9;372;37;17.5;27.6;23.2;11.4;28.2;27.5;60
201308171700;0;110;2;5;972.7;1015.1;193;38;17.1;26.9;22.3;11.2;27.6;26.8;60
201308171800;0;60;1;4;973.2;1015.9;30;50;17.7;24.6;19.6;13.5;26.9;24.6;9.5
201308171900;0;30;1;3;974;1017.1;0;61;17.2;22.1;17.1;14.3;24.6;22;0
201308172000;0;30;1;3;974.4;1017.8;0;66;16.4;20.5;15.9;14;22;20.5;0
201308172100;0;40;2;3;974.8;1018.3;0;69;15.9;19.5;15.1;13.8;20.5;19.5;0
201308172200;0;30;2;3;974.8;1018.5;0;74;15.5;18.4;14.5;13.7;19.5;18.4;0
201308172300;0;30;1;4;974.5;1018.3;0;73;14.9;18;13.9;13.1;18.5;17.9;0
201308180000;0;20;2;3;974.3;1018.2;0;76;14.6;17.3;13.4;13;18;17.3;0
201308180100;0;350;1;3;974.1;1018;0;78;14.5;16.9;13;13;17.4;16.9;0
201308180200;0;340;1;3;974;1018;0;79;14.2;16.5;12.7;12.8;16.9;16.5;0
201308180300;0;10;1;2;973.8;1017.9;0;83;13.7;15.5;12.2;12.6;16.5;15.4;0
201308180400;0;10;1;2;974;1018.2;0;86;13.5;14.9;11.9;12.6;15.5;14.9;0
201308180500;0;360;1;2;974.3;1018.5;44;86;13.7;15.1;12.7;12.8;15.2;14.7;41.8
201308180600;0;340;1;3;974.3;1018.1;187;74;14.7;17.7;14.6;12.9;17.7;15.1;60
201308180700;0;320;1;2;974.3;1017.7;362;66;16;20.1;16.6;13.5;20.1;17.8;60
201308180800;0;160;1;3;974.5;1017.3;528;52;17.9;24.6;22.4;13.9;24.6;20.3;60
201308180900;0;120;2;4;974.5;1017.1;668;47;18.1;25.8;30.6;13.5;26;24.2;60
201308181000;0;150;2;5;974.1;1016.5;769;42;18.5;27.1;39.7;13.3;27.3;25.6;60
201308181100;0;150;3;7;973.6;1015.9;829;37;18;27.9;41.5;12;28.1;27.1;60
201308181200;0;150;3;6;973.2;1015.3;832;36;18.5;29.1;35.6;12.2;29.3;27.8;60
201308181300;0;160;2;7;972.5;1014.4;787;30;18.1;30.5;38.5;10.7;30.7;29;60
201308181400;0;120;3;6;972.1;1013.9;692;26;17.1;30.7;28.8;9;31.3;30.1;60
201308181500;0;100;2;8;971.6;1013.5;556;26;17.1;30.5;25.1;9;31.3;30.3;60
201308181600;0;120;3;7;971.4;1013.4;386;28;17.1;29.7;24.3;9.5;30.4;29.6;60
201308181700;0;120;2;6;971.3;1013.4;200;34;17.7;28.7;23.3;11.1;29.8;28.7;60
201308181800;0;60;1;4;971.5;1013.9;44;47;18.3;26;19.9;13.7;28.8;26;33.8
201308181900;0;50;2;4;972.1;1014.9;0;58;17.7;23.3;17.7;14.4;25.9;23.3;0
201308182000;0;40;2;4;972.4;1015.4;0;61;17.1;22;16.7;14.1;23.3;22;0
201308182100;0;50;1;2;972.7;1015.9;0;64;16.8;21.2;16;14.1;22;21;0
201308182200;0;30;1;3;972.9;1016.2;0;67;16.4;20.4;15.2;14;21.1;20.3;0
201308182300;0;360;1;3;972.9;1016.4;0;72;16.1;19.4;14.7;14.1;20.4;19.4;0
201308190000;0;340;1;3;972.7;1016.2;0;71;15.6;18.9;14.1;13.6;19.5;18.8;0
201308190100;0;350;1;3;972.9;1016.6;0;78;15.5;17.9;13.8;14;18.9;17.9;0
201308190200;0;330;2;3;972.7;1016.4;0;77;15.1;17.6;13.3;13.6;17.9;17.4;0
201308190300;0;20;1;2;972.7;1016.6;0;84;14.8;16.5;12.9;13.7;17.7;16.5;0
201308190400;0;340;2;3;972.7;1016.6;0;81;14.4;16.5;12.7;13.2;16.5;16;0
201308190500;0;20;1;3;972.9;1016.7;42;81;14.9;17;14.1;13.6;17;16.4;27.5
201308190600;0;340;1;3;973.2;1016.7;175;70;15.6;19;15.9;13.5;19;16.9;60
201308190700;0;310;1;4;973.2;1016.4;352;63;16.8;21.4;18.3;14.1;21.4;19;60
201308190800;0;10;1;2;972.9;1015.4;528;49;18.5;25.9;25;14.1;26.1;21.3;60
201308190900;0;110;2;4;972.6;1014.9;623;47;19.4;27;33.8;14.8;27.4;25.6;60
201308191000;0;90;2;6;972.3;1014.4;628;46;20.3;28.1;36.8;15.6;28.1;27;60
201308191100;0;130;2;7;971.8;1013.9;784;43;19.5;28.1;41.5;14.3;28.7;27.5;60
201308191200;0;100;2;6;971.2;1013.2;823;41;19.9;29;35.8;14.5;29.5;28;60
201308191300;0;150;4;9;970.2;1012;760;32;18.9;30.5;37.5;12;30.5;29.1;59.5
